"(1, 4)",131.73076525988438
"(1, 20)",75.90661865595287
"(1, 10)",112.63770883194869
"(1, 17)",0
"(1, 21)",4.570620448924722
"(1, 25)",16.617460996728788
"(1, 26)",0
"(4, 1)",800.0
"(4, 20)",75.90661865595287
"(4, 10)",112.63770883194869
"(4, 17)",0
"(4, 21)",4.570620448924722
"(4, 25)",16.617460996728788
"(4, 26)",0
"(20, 1)",205.16840518171617
"(20, 4)",83.46578413672897
"(20, 10)",74.88960201847256
"(20, 17)",0
"(20, 21)",188.10886743710142
"(20, 25)",14.289771454658485
"(20, 26)",0
"(10, 1)",0
"(10, 4)",800.0
"(10, 20)",0
"(10, 17)",38.91118286769129
"(10, 21)",0.06110449484140723
"(10, 25)",105.63613692579413
"(10, 26)",0
"(17, 1)",205.16840518171617
"(17, 4)",83.46578413672897
"(17, 20)",800.0
"(17, 10)",74.88960201847256
"(17, 21)",188.10886743710142
"(17, 25)",14.289771454658485
"(17, 26)",0
"(21, 1)",205.16840518171617
"(21, 4)",83.46578413672897
"(21, 20)",800.0
"(21, 10)",74.88960201847256
"(21, 17)",0
"(21, 25)",14.289771454658485
"(21, 26)",0
"(25, 1)",0
"(25, 4)",0
"(25, 20)",0
"(25, 10)",800.0
"(25, 17)",127.90645376579486
"(25, 21)",188.10886743710142
"(25, 26)",93.30611491529491
"(26, 1)",0
"(26, 4)",0
"(26, 20)",0
"(26, 10)",800.0
"(26, 17)",127.90645376579486
"(26, 21)",188.10886743710142
"(26, 25)",139.94144342130153
