1.6054966282722507, 731412826.7980297
1.691046198952879, 716119260.6896553
1.9476949109947643, 671043486.8965518
2.1615688376963345, 634016958.4236454
2.3469262408376963, 598600279.0147784
2.503767120418848, 589746109.1625617
2.610704083769633, 576464854.3842365
2.6962536544502615, 565195910.9359607
2.78180322513089, 554530660.8866996
2.8673527958115184, 543462948.5714285
2.9529023664921468, 532194005.12315273
3.038451937172775, 521327523.94088674
3.1240015078534036, 510461042.75862074
3.209551078534032, 501606872.90640396
3.2951006492146604, 492953934.18719214
3.380650219895289, 484703457.7339902
3.487587183246074, 473836976.55172414
3.594524146596859, 463372957.635468
3.6800737172774873, 454921250.0492611
3.7656232879581157, 446268311.3300493
3.872560251308901, 436005523.546798
4.000884607329844, 423126731.0344827
4.250404188481674, 397033760.7881774
4.129208963350784, 410650400.7881774
4.471407246073298, 383148812.61083746
4.599731602094241, 372953101.8719212
4.728055958115185, 362757391.1330049
4.856380314136125, 352561680.39408875
4.963317277486912, 344244126.8965517
5.113029026178012, 332170258.9162562
5.241353382198952, 323718551.3300493
5.433839916230369, 311242221.0837438
5.647713842931939, 297558504.0394088
5.811683853403142, 286826176.9458127
6.032686910994766, 272605843.546798
6.246560837696336, 260129513.30049264
6.503209549738219, 246445796.25615764
6.7170834764397895, 235176852.8078817
6.9737321884816765, 221493135.76354682
7.369398952879582, 199357711.1330049
7.187606115183247, 210626654.5812807
7.765065717277487, 185271531.8226601
8.021714429319374, 174002588.37438416
8.2569757486911, 164745956.25615764
8.449462282722514, 157501635.46798027
8.941372314136128, 139793295.7635467
9.198021026178012, 130939125.91132998
9.518831916230369, 121280031.52709353
9.869585156020946, 110816012.61083734
10.177563610471204, 101961842.75862062
10.502651979057593, 93912597.43842363
11.807282931937173, 67148856.74876845
15.239959455497385, 28431986.75862074
19.44258211518325, 33845104.236453176
20.184011727748697, 34392900.09852219
24.932012900523567, 32791994.640393972
25.778953650261784, 33194456.90640378
27.61256611518325, 34865633.55383527
28.510836607329843, 34635655.11611533
29.409107099476444, 34175698.24067533
30.179053235602098, 36154790.46305418
31.93281943455498, 37689257.705840826
32.83108992670157, 38411134.46868396
33.729360418848174, 38986080.56298339
34.62763091099477, 38966915.69317329
35.52590140314137, 40065701.56227994
36.42417189528796, 40123196.17171013
37.322442387434556, 39880441.15411663
38.22071287958116, 41122963.54679799
39.11898337172775, 41812898.859957814
40.03280833127082, 43214547.74742508
40.846015329842935, 42430965.911330104
41.81379484816755, 45163556.93173838
42.71206534031414, 45559630.907811284
43.610335832460734, 46412467.6143558
44.508606324607335, 47399458.409570694
45.47103899476441, 46314726.77832496
46.37004698320995, 47268608.60879886
47.2136837495288, 48761697.35566485
48.04410685138946, 49626268.859416366
49.016410625855826, 50245441.57635474
49.848873755940396, 51715976.77908313
50.79649976963351, 53723865.44686842
51.75740476888557, 53524687.692771554
52.651214461989525, 55046241.46375787
53.50842116020944, 55278615.51020396
54.424917430457555, 58277188.53716016
55.30729531461209, 59767332.91536069
56.18612272251309, 61157097.094601035
57.0843932146597, 62237858.85995793
57.98266370680629, 63762834.929124475
58.70983505759163, 63511217.03675628
24.319371727748695, 33004926.108374357
23.455497382198956, 33990147.783251286
22.5130890052356, 32019704.43349743
21.649214659685867, 32512315.270935774
20.86387434554974, 32512315.270935774
15.863874345549739, 30049261.08374381
16.675392670157066, 30541871.921182156
17.827225130890053, 33497536.945812702
18.717277486910994, 31527093.596059084
14.528795811518325, 33004926.108374357
13.717277486910994, 40886699.50738919
12.853403141361259, 51231527.09359598
12.146596858638745, 62068965.51724136
1.0471204188481682, 815763546.7980297
