20.753045993336507, 31633782.039201856
21.515514020136933, 33214397.803956985
22.47959187434555, 35958031.133004904
23.377862366492153, 36532977.2273047
24.276132858638746, 37337901.75932443
25.17440335078534, 37702034.28571427
26.07267384293194, 38506958.817734
26.970944335078535, 39503532.04785359
27.869214827225136, 40691753.97607303
28.76748531937173, 42033294.862772584
29.66575581151833, 43604814.18719208
30.61214793717278, 43940199.408867
31.46229679581152, 44869695.5946517
32.36056728795812, 45942928.304011226
33.25883778010471, 47246139.45109081
34.157108272251314, 48491855.988740325
35.05537876439791, 49373440
35.95364925654451, 49910056.3546797
36.8519197486911, 51328256.7206192
37.7501902408377, 52612302.997888684
38.6484607329843, 53513051.87895846
39.54673122513089, 54873757.63546789
40.51985759162303, 53781360.056298494
41.26738146123966, 53653388.18369627
42.24154270157069, 57786817.84658694
43.13981319371728, 58610907.24841654
44.03808368586388, 59971613.004925966
44.936354178010475, 61332318.76143563
45.834624670157076, 63172146.26319492
46.73289516230367, 63977070.79521477
47.631165654450264, 64609511.49894428
48.529436146596865, 65931887.515833855
49.42770663874346, 67714220.40816283
50.39178449295208, 68155012.41379285
51.1542525197525, 67728158.49529791
52.122518115183254, 72409613.51161146
53.02078860732985, 73578670.57002103
53.91905909947644, 74977706.06615043
54.817329591623036, 76204257.73399007
55.715600083769644, 77737447.3187896
56.61387057591624, 78599866.46023893
57.51214106806283, 80133056.04503858
58.410411560209425, 80803826.48838842
58.9237089842932, 80228880.39408863
1.0471204188481682, 813142857.1428572
1.4240837696335085, 742206896.5517242
2.178010471204191, 608847290.6403942
2.5549738219895293, 561320197.0443349
1.7256544502617803, 679783251.2315271
3.0450261780104704, 501733990.1477832
3.535078534031415, 455625615.7635468
4.665968586387436, 355605911.33004916
3.9874345549738237, 403842364.5320196
5.08062827225131, 322975369.4581281
5.947643979057595, 270482758.62068963
6.96544502617801, 213733990.14778316
8.0586387434555, 168334975.36945796
8.887958115183249, 136413793.10344815
9.792670157068063, 108039408.86699498
10.433507853403142, 92433497.5369457
11.187434554973823, 73990147.78325117
12.054450261780108, 61221674.87684715
12.808376963350785, 49871921.18226588
13.713089005235606, 40650246.30541861
14.504712041884822, 32847290.64039409
15.522513089005237, 30009852.216748714
16.804188481675396, 31428571.428571343
17.935078534031415, 32137931.034482718
19.028272251308902, 32847290.64039409
19.81989528795812, 34266009.8522166
