"(1, 2)",0
"(1, 3)",0
"(1, 4)",377.870699307589
"(1, 5)",173.85272408485523
"(1, 6)",639.9395644262431
"(1, 7)",47.00448139461147
"(1, 8)",334.59673969107774
"(2, 1)",991.4935399962649
"(2, 3)",0
"(2, 4)",453.2196755935731
"(2, 5)",81.072068544237
"(2, 6)",481.79684000277973
"(2, 7)",141.2135982747328
"(2, 8)",350.3405350786415
"(3, 1)",986.4438020826598
"(3, 2)",0
"(3, 4)",461.31297305694085
"(3, 5)",49.33310707539835
"(3, 6)",498.87621747956126
"(3, 7)",141.0301096520296
"(3, 8)",281.59060178833124
"(4, 1)",1090.2651920734636
"(4, 2)",0
"(4, 3)",0
"(4, 5)",225.39791618084612
"(4, 6)",556.916118595687
"(4, 7)",30.925397677886416
"(4, 8)",356.29081333218
"(5, 1)",949.5230805978887
"(5, 2)",0
"(5, 3)",0
"(5, 4)",426.36463380374374
"(5, 6)",481.61477765337133
"(5, 7)",98.09671299806521
"(5, 8)",345.5028997274862
"(6, 1)",925.5347208363606
"(6, 2)",0
"(6, 3)",0
"(6, 4)",346.24044304021487
"(6, 5)",60.00609735727328
"(6, 7)",15.846643944254087
"(6, 8)",237.41739554441293
"(7, 1)",1013.341580945245
"(7, 2)",0
"(7, 3)",0
"(7, 4)",481.95269878098435
"(7, 5)",159.1855889791777
"(7, 6)",644.362552129242
"(7, 8)",222.4517412482529
"(8, 1)",0
"(8, 2)",921.8384258157602
"(8, 3)",0
"(8, 4)",1608.253136588385
"(8, 5)",760.0524304159293
"(8, 6)",967.1108373684374
"(8, 7)",670.3781765941462
