"(1, 4)",0.0
"(1, 10)",367.91027448951803
"(1, 17)",0.0
"(1, 20)",27.183682399880112
"(1, 21)",0.0
"(1, 25)",0.0
"(1, 26)",0.0
"(4, 1)",0.0
"(4, 10)",367.91027448951803
"(4, 17)",0.0
"(4, 20)",27.183682399880112
"(4, 21)",0.0
"(4, 25)",0.0
"(4, 26)",0.0
"(10, 1)",332.03661677279246
"(10, 4)",0.0
"(10, 17)",293.55018032034997
"(10, 20)",574.4271586675884
"(10, 21)",0.0
"(10, 25)",0.0
"(10, 26)",20.72085539873876
"(17, 1)",0.0
"(17, 4)",0.0
"(17, 10)",0.0
"(17, 20)",0.0
"(17, 21)",217.79478574668985
"(17, 25)",156.04097512354838
"(17, 26)",0.0
"(20, 1)",0.0
"(20, 4)",0.0
"(20, 10)",0.0
"(20, 17)",0.0
"(20, 21)",217.79478574668985
"(20, 25)",156.04097512354838
"(20, 26)",0.0
"(21, 1)",0.0
"(21, 4)",0.0
"(21, 10)",0.0
"(21, 17)",0.0
"(21, 20)",0.0
"(21, 25)",156.04097512354838
"(21, 26)",0.0
"(25, 1)",0.0
"(25, 4)",82.44408503334256
"(25, 10)",52.66720820331946
"(25, 17)",0.0
"(25, 20)",0.0
"(25, 21)",0.0
"(25, 26)",24.865895747989267
"(26, 1)",0.0
"(26, 4)",82.44408503334256
"(26, 10)",52.66720820331946
"(26, 17)",0.0
"(26, 20)",0.0
"(26, 21)",0.0
"(26, 25)",0.0
