"(1, 4)",143.41804645861902
"(1, 20)",0
"(1, 10)",74.91299707469966
"(1, 17)",28.58099391386508
"(1, 21)",0
"(1, 25)",28.58099391386508
"(1, 26)",28.58099391386508
"(4, 1)",1000.0
"(4, 20)",0
"(4, 10)",74.91299707469966
"(4, 17)",28.58099391386508
"(4, 21)",0
"(4, 25)",28.58099391386508
"(4, 26)",28.58099391386508
"(20, 1)",207.04726605014582
"(20, 4)",23.1950433148492
"(20, 10)",26.864531941861117
"(20, 17)",28.58099391386508
"(20, 21)",274.00375746326694
"(20, 25)",28.58099391386508
"(20, 26)",28.58099391386508
"(10, 1)",0
"(10, 4)",1000.0
"(10, 20)",0
"(10, 17)",20.276373775690544
"(10, 21)",0
"(10, 25)",0
"(10, 26)",28.58099391386508
"(17, 1)",207.04726605014582
"(17, 4)",23.1950433148492
"(17, 20)",1000.0
"(17, 10)",26.864531941861117
"(17, 21)",274.00375746326694
"(17, 25)",28.58099391386508
"(17, 26)",28.58099391386508
"(21, 1)",207.04726605014582
"(21, 4)",23.1950433148492
"(21, 20)",1000.0
"(21, 10)",26.864531941861117
"(21, 17)",28.58099391386508
"(21, 25)",28.58099391386508
"(21, 26)",28.58099391386508
"(25, 1)",0
"(25, 4)",0
"(25, 20)",0
"(25, 10)",1000.0
"(25, 17)",197.6673313948056
"(25, 21)",645.7159622753093
"(25, 26)",28.58099391386508
"(26, 1)",0
"(26, 4)",0
"(26, 20)",0
"(26, 10)",1000.0
"(26, 17)",197.6673313948056
"(26, 21)",645.7159622753093
"(26, 25)",269.6868089463172
